Source	Target	Correlation_CL	Correlation_PD	Avg_Correlation
s__Cupriavidus_taiwanensis	SRR10403510__22471	0.170268325390022	0.0987820988523586	0.13452521212119
s__Cupriavidus_pauculus	SRR10403510__22471	0.125843735973853	0.134982216906334	0.130412976440093
s__Burkholderia_cepacia	SRR10403510__22471	0.150093431333991	0.109423373755533	0.129758402544762
s__Roseibium_sp.	SRR10403510__22471	0.148696646886385	0.11207146860077	0.130384057743578
s__Sinorhizobium_fredii	SRR10403510__22471	0.15146368737615	0.0766001056584996	0.114031896517325
s__Pseudomonas_chlororaphis	SRR10403510__22471	0.139935852748737	0.00352425185311476	0.0717300523009261
s__Cedecea_neteri	SRR10403510__22471	0.104958403647486	0.0823686629331164	0.0936635332903014
s__Enterobacter_cloacae	SRR10403510__22471	-0.0162766906414143	0.0264875505386521	0.00510542994861893
s__Porphyromonas_asaccharolytica	SRR10403510__22471	0.185291581306053	0.00334417595286369	0.0943178786294585
s__Segatella_oris	SRR10403510__22471	0.153218924116917	0.184789413410236	0.169004168763576
s__Prevotella_fusca	SRR10403510__22471	0.22668805850512	0.166488186762567	0.196588122633844
s__Prevotella_sp._E15-22	SRR10403510__22471	0.246654568301094	0.204448258512879	0.225551413406986
s__Alistipes_onderdonkii	SRR10403510__22471	0.0617687426627172	0.111093712770758	0.0864312277167377
s__Candidatus_Nanosynbacter_sp._HMT-352	SRR10403510__22471	0.00357244722907501	0.0536499291207711	0.028611188174923
s__Methanobrevibacter_smithii	SRR10403510__22471	0.21228958516863	0.0551264004111542	0.133707992789892
s__Candidatus_Poriferisocius_sp.	SRR10403513__20754	0.0160790427584591	-0.00136700112288531	0.00735602081778691
s__Candidatus_Poriferisodalis_sp.	SRR10403513__20754	0.0574493525120509	0.0160387444152602	0.0367440484636556
s__Propionibacterium_freudenreichii	SRR10403513__20754	-0.0818187540664706	0.000172547022143735	-0.0408231035221634
s__Propionibacterium_acidifaciens	SRR10403513__20754	0.0554092344073883	0.039249166512379	0.0473292004598837
s__Streptomyces_canus	SRR10403513__20754	-0.0170782881016263	-0.0314811236153781	-0.0242797058585022
s__Streptomyces_venezuelae	SRR10403513__20754	0.0211711208230683	0.0189642094672188	0.0200676651451436
s__Actinomyces_sp._HMT_175	SRR10403513__20754	-0.204066319904794	-0.27696250104832	-0.240514410476557
s__Actinomyces_sp._oral_taxon_169	SRR10403513__20754	-0.151685722311666	-0.201363124298952	-0.176524423305309
s__Schaalia_turicensis	SRR10403513__20754	-0.0917342319611301	-0.12126903966044	-0.106501635810785
s__Parascardovia_denticolens	SRR10403513__20754	0.00747918591548216	-0.0714953421490297	-0.0320080781167738
s__Bifidobacterium_lemurum	SRR10403513__20754	0.0461265407418111	-0.0579022471570906	-0.00588785320763977
s__Bifidobacterium_choerinum	SRR10403513__20754	0.0469746202600272	-0.0237018236578632	0.011636398301082
s__Bifidobacterium_subtile	SRR10403513__20754	0.0308634404148171	-0.0371819530780387	-0.0031592563316108
s__Bifidobacterium_eulemuris	SRR10403513__20754	0.114026271221965	-0.0487109160540509	0.0326576775839568
s__Bifidobacterium_animalis	SRR10403513__20754	0.00403210507135217	-0.0302409241380568	-0.0131044095333523
s__Bifidobacterium_sp._ESL0790	SRR10403513__20754	-0.027525354086001	-0.0118937161313197	-0.0197095351086604
s__Bifidobacterium_dentium	SRR10403513__20754	0.0323670044100934	-0.0518118267857789	-0.00972241118784275
s__Leptogranulimonas_caecicola	SRR10403513__20754	0.0643546630367668	-0.0051759280192412	0.0295893675087628
s__Ndongobacter_massiliensis	SRR10403513__20754	0.0053508222904438	0.00339095604306394	0.00437088916675387
s__Peptoniphilus_equinus	SRR10403513__20754	0.013568642185124	0.0393022073541919	0.026435424769658
s__Aedoeadaptatus_ivorii	SRR10403513__20754	-0.00680226992390003	0.0389412133569572	0.0160694717165286
s__Selenomonas_timonae	SRR10403513__20754	0.0463132417625209	-0.00392197249699911	0.0211956346327609
s__Selenomonas_dianae	SRR10403513__20754	0.0821844564705984	0.0143453721490626	0.0482649143098305
s__Veillonella_orientalis	SRR10403513__20754	0.246364305428834	0.193355612344316	0.219859958886575
s__Veillonella_dispar	SRR10403513__20754	0.254295966685208	0.165437459067969	0.209866712876588
s__Alicyclobacillus_acidocaldarius	SRR10403513__20754	-0.0120292354619981	-0.0137609418961688	-0.0128950886790835
s__Tumebacillus_avium	SRR10403513__20754	0.0504227017374727	0.0423209927418747	0.0463718472396737
s__Gemella_sanguinis	SRR10403513__20754	0.0853742136712746	0.0689035190422331	0.0771388663567538
s__Thermobacillus_composti	SRR10403513__20754	0.0268183164578166	0.0188530148236241	0.0228356656407203
s__Cohnella_sp._WGS1546	SRR10403513__20754	0.00869749784232491	-0.00189932565459559	0.00339908609386466
s__Cohnella_sp._LGH	SRR10403513__20754	-0.0424378809334847	0.00109183795238848	-0.0206730214905481
s__Cohnella_candidum	SRR10403513__20754	-0.0580551271272003	-0.0170740361854132	-0.0375645816563068
s__Brevibacillus_composti	SRR10403513__20754	-0.0786507684428684	-0.0706168736502442	-0.0746338210465563
s__Paenibacillus_dendritiformis	SRR10403513__20754	-0.0520056104911006	-0.037200476952575	-0.0446030437218378
s__Paenibacillus_sp._FSL_K6-1096	SRR10403513__20754	-0.0700440102193696	-0.107865255537703	-0.0889546328785362
s__Paenibacillus_albicereus	SRR10403513__20754	0.0303719924419987	-0.0384548996316554	-0.00404145359482837
s__Paenibacillus_beijingensis	SRR10403513__20754	-0.00252827640717368	-0.0473345422247696	-0.0249314093159716
s__Paenibacillus_rhizovicinus	SRR10403513__20754	-0.0993254412589057	-0.0642751154308527	-0.0818002783448792
s__Paenibacillus_lycopersici	SRR10403513__20754	0.0314572331316785	-0.0249709107130911	0.00324316120929371
s__Paenibacillus_elgii	SRR10403513__20754	0.00110950846111882	-0.0368323770650146	-0.0178614343019479
s__Paenibacillus_konkukensis	SRR10403513__20754	-0.0639574659130893	-0.052662317327541	-0.0583098916203152
s__Paenibacillus_thiaminolyticus	SRR10403513__20754	-0.00268241187022367	-0.0440829277370087	-0.0233826698036162
s__Paenibacillus_durus	SRR10403513__20754	-0.041060615167048	-0.0846481779370475	-0.0628543965520478
s__Paenibacillus_macerans	SRR10403513__20754	0.0424904826852293	-0.044431906536264	-0.000970711925517342
s__Paenibacillus_sp._32O-W	SRR10403513__20754	-0.0229982417845108	-0.0249147725391931	-0.023956507161852
s__Paenibacillus_sp._RUD330	SRR10403513__20754	-0.023719084482644	-0.0242294236706783	-0.0239742540766611
s__Paenibacillus_sp._FSL_K6-1217	SRR10403513__20754	0.0841717621619349	0.0376275184866228	0.0608996403242788
s__Lacticaseibacillus_rhamnosus	SRR10403513__20754	-0.123329855694651	-0.219259092304793	-0.171294473999722
s__Streptococcus_sp._HSISS3	SRR10403513__20754	-0.040257487070113	-0.129579380899203	-0.0849184339846578
s__Streptococcus_sp._FSL_W7-1342	SRR10403513__20754	-0.00624467033259822	-0.090176649984229	-0.0482106601584136
s__Streptococcus_mutans	SRR10403513__20754	-0.0237330092008202	-0.0659906827914604	-0.0448618459961403
s__Streptococcus_vestibularis	SRR10403513__20754	0.00738178177253087	-0.0955782673702189	-0.044098242798844
s__Streptococcus_rubneri	SRR10403513__20754	-0.0481839943991883	-0.0142649898692246	-0.0312244921342065
s__Moorella_sp._Hama-1	SRR10403513__20754	-0.0711751593407361	-0.0426478286754566	-0.0569114940080963
s__Christensenella_sp._MSJ-20	SRR10403513__20754	0.0715317656109163	0.0763646593362631	0.0739482124735897
s__Peptoclostridium_acidaminophilum	SRR10403513__20754	-0.0760208935695762	-0.0114238360084667	-0.0437223647890215
s__Caldinitratiruptor_microaerophilus	SRR10403513__20754	-0.0169758997195597	0.0144645482606209	-0.00125567572946938
s__Desulfofundulus_kuznetsovii	SRR10403513__20754	-0.0216368928207908	-0.0673579242992728	-0.0444974085600318
s__Desulforamulus_ruminis	SRR10403513__20754	-0.0550337817333713	-0.0444406295581002	-0.0497372056457358
s__Candidatus_Formimonas_warabiya	SRR10403513__20754	-0.123073769364394	-0.0436353058050978	-0.0833545375847461
s__Dehalobacter_restrictus	SRR10403513__20754	-0.00875446098374956	-0.022803889546111	-0.0157791752649303
s__Butyricicoccus_sp._GAM44	SRR10403513__20754	0.177420315556369	0.206187759723163	0.191804037639766
s__Caproiciproducens_sp._NJN-50	SRR10403513__20754	-0.0654425835201212	-0.0410179593350821	-0.0532302714276017
s__Thermaerobacter_sp._PB12/4term	SRR10403513__20754	-0.0109253968074158	0.0249249325547425	0.00699976787366334
s__Alkalibacter_rhizosphaerae	SRR10403513__20754	-0.0145882201839453	-0.0125136891193611	-0.0135509546516532
s__Roseburia_faecis	SRR10403513__20754	0.290308937121869	0.263770112028891	0.27703952457538
s__Archangium_violaceum	SRR10403513__20754	0.0324893358501153	0.00715375675586622	0.0198215463029908
s__Breznakiella_homolactica	SRR10403513__20754	-0.0381974320244323	-0.0796876689749804	-0.0589425504997064
s__Treponema_brennaborense	SRR10403513__20754	-0.00566092372312146	-0.0403291554874847	-0.0229950396053031
s__Treponema_saccharophilum	SRR10403513__20754	0.098200201251906	0.0514571284124911	0.0748286648321985
s__Geotalea_uraniireducens	SRR10403513__20754	0.0215185706053994	-0.0357865447314254	-0.007133987063013
s__Trichlorobacter_lovleyi	SRR10403513__20754	-0.0903529377266376	-0.0871616626215578	-0.0887573001740977
s__Solidesulfovibrio_carbinoliphilus	SRR10403513__20754	-0.0699542517789983	-0.0965392435200267	-0.0832467476495125
s__Oceanidesulfovibrio_marinus	SRR10403513__20754	-0.0793535736319872	-0.122005480143821	-0.100679526887904
s__Megalodesulfovibrio_gigas	SRR10403513__20754	-0.0925783179039655	-0.1131755501733	-0.102876934038633
s__Salidesulfovibrio_onnuriiensis	SRR10403513__20754	-0.109606279029139	-0.0869711634475626	-0.0982887212383507
s__Pseudodesulfovibrio_methanolicus	SRR10403513__20754	-0.0824704873219692	-0.134724777290426	-0.108597632306197
s__Pseudodesulfovibrio_mercurii	SRR10403513__20754	-0.12987788272322	-0.0817004352183937	-0.105789158970807
s__Pseudodesulfovibrio_tunisiensis	SRR10403513__20754	-0.115801881975326	-0.126074303827855	-0.120938092901591
s__Pseudodesulfovibrio_indicus	SRR10403513__20754	-0.103123829433207	-0.129654638611873	-0.11638923402254
s__Achromobacter_xylosoxidans	SRR10403513__20754	0.00887906165470276	0.0310253746777934	0.0199522181662481
s__Oxalobacter_aliiformigenes	SRR10403513__20754	0.0328047204527303	0.0899342293173851	0.0613694748850577
s__Ramlibacter_tataouinensis	SRR10403513__20754	0.0710428210064592	-0.0382822734354083	0.0163802737855255
s__Cupriavidus_taiwanensis	SRR10403513__20754	0.00996328984025558	-0.0407599303473953	-0.0153983202535699
s__Cupriavidus_pauculus	SRR10403513__20754	0.0893467238096248	0.0049950234420601	0.0471708736258424
s__Burkholderia_cepacia	SRR10403513__20754	0.0375766391257935	-0.0706801238758178	-0.0165517423750122
s__Roseibium_sp.	SRR10403513__20754	0.00537644633547876	-0.0071125290658309	-0.000868041365176067
s__Sinorhizobium_fredii	SRR10403513__20754	-0.00249569420108451	-0.000344523452236114	-0.00142010882666031
s__Pseudomonas_chlororaphis	SRR10403513__20754	-0.0623882340692479	-0.068427905658993	-0.0654080698641204
s__Cedecea_neteri	SRR10403513__20754	0.0461182321214965	-0.0497345357409561	-0.00180815180972979
s__Enterobacter_cloacae	SRR10403513__20754	0.0231525869923709	0.0118578108159048	0.0175051989041379
s__Porphyromonas_asaccharolytica	SRR10403513__20754	0.058499941327467	-0.0651413267715371	-0.00332069272203506
s__Segatella_oris	SRR10403513__20754	0.168365884736924	0.113535048300433	0.140950466518678
s__Prevotella_fusca	SRR10403513__20754	0.15082087732815	0.132055024417521	0.141437950872835
s__Prevotella_sp._E15-22	SRR10403513__20754	0.173048980450073	0.128746534001588	0.15089775722583
s__Alistipes_onderdonkii	SRR10403513__20754	0.12659619623839	0.0886260738830486	0.107611135060719
s__Candidatus_Nanosynbacter_sp._HMT-352	SRR10403513__20754	0.145899944499044	0.127351535021593	0.136625739760318
s__Methanobrevibacter_smithii	SRR10403513__20754	0.00280851268576169	-0.0461986813532127	-0.0216950843337255
s__Candidatus_Poriferisocius_sp.	SRR10403514__9275	-0.0124068314634121	-0.0440793389575026	-0.0282430852104573
s__Candidatus_Poriferisodalis_sp.	SRR10403514__9275	-0.0371723159197853	-0.0532166243860256	-0.0451944701529054
s__Propionibacterium_freudenreichii	SRR10403514__9275	-0.0688922136625077	-0.0331486534482329	-0.0510204335553703
s__Propionibacterium_acidifaciens	SRR10403514__9275	0.00708261140833464	-0.0268821446610148	-0.00989976662634008
s__Streptomyces_canus	SRR10403514__9275	-0.0219346912910937	-0.032402812596565	-0.0271687519438294
s__Streptomyces_venezuelae	SRR10403514__9275	-0.0407019261014554	-0.003994588915065	-0.0223482575082602
s__Actinomyces_sp._HMT_175	SRR10403514__9275	-0.0878079509806508	-0.0639306959535799	-0.0758693234671154
s__Actinomyces_sp._oral_taxon_169	SRR10403514__9275	-0.0734107106351595	-0.0863359481581952	-0.0798733293966774
s__Schaalia_turicensis	SRR10403514__9275	-0.0635414121088043	-0.127696809126175	-0.0956191106174899
s__Parascardovia_denticolens	SRR10403514__9275	-0.0438598399264497	-0.114818682796447	-0.0793392613614483
s__Bifidobacterium_lemurum	SRR10403514__9275	-0.0289335351804925	-0.0548770389449945	-0.0419052870627435
s__Bifidobacterium_choerinum	SRR10403514__9275	-0.0124597824987862	-0.0517573244197185	-0.0321085534592523
s__Bifidobacterium_subtile	SRR10403514__9275	-0.0445350935741779	-0.0832344375084045	-0.0638847655412912
s__Bifidobacterium_eulemuris	SRR10403514__9275	-0.0104801059524828	-0.0174982326602754	-0.0139891693063791
s__Bifidobacterium_animalis	SRR10403514__9275	-0.0464047810303289	-0.0433903792246213	-0.0448975801274751
s__Bifidobacterium_sp._ESL0790	SRR10403514__9275	-0.0223923484076667	-0.0467330500911687	-0.0345626992494177
s__Bifidobacterium_dentium	SRR10403514__9275	0.00530742660729562	-0.0965240555624808	-0.0456083144775926
s__Leptogranulimonas_caecicola	SRR10403514__9275	0.0121681307069473	-0.00128446503018615	0.00544183283838056
s__Ndongobacter_massiliensis	SRR10403514__9275	-0.0384813315840866	-0.0462260237069333	-0.04235367764551
s__Peptoniphilus_equinus	SRR10403514__9275	0.000806795955382242	-0.0489365615769478	-0.0240648828107828
s__Aedoeadaptatus_ivorii	SRR10403514__9275	-0.0139410064103725	-0.00588891895286382	-0.00991496268161817
s__Selenomonas_timonae	SRR10403514__9275	-0.0469678539198892	-0.0330644969459335	-0.0400161754329114
s__Selenomonas_dianae	SRR10403514__9275	-0.00229096113635613	0.0126410764071602	0.00517505763540202
s__Veillonella_orientalis	SRR10403514__9275	-0.00724884709164092	0.0920239592529709	0.042387556080665
s__Veillonella_dispar	SRR10403514__9275	0.0120373137868372	0.07697750623467	0.0445074100107536
s__Alicyclobacillus_acidocaldarius	SRR10403514__9275	-0.0539150863361998	-0.0305452137808467	-0.0422301500585232
s__Tumebacillus_avium	SRR10403514__9275	0.022781635786382	0.0384625023979966	0.0306220690921893
s__Gemella_sanguinis	SRR10403514__9275	0.019184920244984	-0.00615436940546035	0.00651527541976183
s__Thermobacillus_composti	SRR10403514__9275	-0.0377316755344981	-0.0159383112507877	-0.0268349933926429
s__Cohnella_sp._WGS1546	SRR10403514__9275	-0.0244018725349747	-0.0101564435226111	-0.0172791580287929
s__Cohnella_sp._LGH	SRR10403514__9275	-0.0198533479753373	-0.0116854286555561	-0.0157693883154467
s__Cohnella_candidum	SRR10403514__9275	0.0115395724905015	-0.0327989891848252	-0.0106297083471618
s__Brevibacillus_composti	SRR10403514__9275	-0.076543104206248	-0.067082167820497	-0.0718126360133725
s__Paenibacillus_dendritiformis	SRR10403514__9275	-0.0387783863816177	-0.0173431317754676	-0.0280607590785426
s__Paenibacillus_sp._FSL_K6-1096	SRR10403514__9275	0.0362271733034538	-0.0577632564747142	-0.0107680415856302
s__Paenibacillus_albicereus	SRR10403514__9275	0.00136047193507112	0.00230737425214511	0.00183392309360812
s__Paenibacillus_beijingensis	SRR10403514__9275	-0.0244774789098639	-0.0224847389430629	-0.0234811089264634
s__Paenibacillus_rhizovicinus	SRR10403514__9275	0.00862822203304421	-0.0159100916384841	-0.00364093480271996
s__Paenibacillus_lycopersici	SRR10403514__9275	-0.0302029187675365	0.00521252102690063	-0.0124951988703179
s__Paenibacillus_elgii	SRR10403514__9275	0.000873941181287351	0.00829084131646114	0.00458239124887425
s__Paenibacillus_konkukensis	SRR10403514__9275	-0.0612582421223972	-0.0491294562712074	-0.0551938491968023
s__Paenibacillus_thiaminolyticus	SRR10403514__9275	0.00328003371339439	-0.0554854808839552	-0.0261027235852804
s__Paenibacillus_durus	SRR10403514__9275	0.021832950419872	-0.0658815741656432	-0.0220243118728856
s__Paenibacillus_macerans	SRR10403514__9275	-0.040669165900868	-0.0396895473946361	-0.040179356647752
s__Paenibacillus_sp._32O-W	SRR10403514__9275	-0.0284877955836382	-0.0362406217384487	-0.0323642086610434
s__Paenibacillus_sp._RUD330	SRR10403514__9275	0.00424721447380719	-0.0374530971364573	-0.016602941331325
s__Paenibacillus_sp._FSL_K6-1217	SRR10403514__9275	-0.0333353117861876	0.0761631559714058	0.0214139220926091
s__Lacticaseibacillus_rhamnosus	SRR10403514__9275	-0.0568496331410292	-0.176319295209888	-0.116584464175459
s__Streptococcus_sp._HSISS3	SRR10403514__9275	-0.018673915572746	-0.0783183510132535	-0.0484961332929997
s__Streptococcus_sp._FSL_W7-1342	SRR10403514__9275	0.0197750150214191	-0.0480152526020686	-0.0141201187903247
s__Streptococcus_mutans	SRR10403514__9275	0.0152367736663922	-0.0850386174697162	-0.034900921901662
s__Streptococcus_vestibularis	SRR10403514__9275	0.00485811953044393	-0.0590362426232057	-0.0270890615463809
s__Streptococcus_rubneri	SRR10403514__9275	0.0337307693057575	0.00190217637273663	0.0178164728392471
s__Moorella_sp._Hama-1	SRR10403514__9275	-0.000243751326327866	-0.0499666614778328	-0.0251052064020803
s__Christensenella_sp._MSJ-20	SRR10403514__9275	-0.0239513403358659	-0.0104840046259098	-0.0172176724808879
